exclusive_s,file
0.030058,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/Remapping/remapping_utils.jl
0.029677,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/setups/common/physical_state.jl
0.029619,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/StaticArrays/k7bbZ/src/solve.jl
0.029532,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaTimeSteppers/DdUag/src/utilities/sparse_coeffs.jl
0.029224,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/StaticArrays/k7bbZ/src/traits.jl
0.028832,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/LazyBroadcast/cVJME/src/LazyBroadcast.jl
0.028675,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/simulation/restart.jl
0.028068,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/Utilities/safe_mapreduce.jl
0.027629,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/DiskArrays/RMZbt/src/zip.jl
0.027573,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/GilbertCurves/mYwLF/src/GilbertCurves.jl
0.027432,gmp.jl
0.027110,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/CommonDataModel/xg2OM/src/defer.jl
0.026673,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/Fields/fieldvector.jl
0.026514,special/trig.jl
0.026474,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaUtilities/j7nhe/ext/DataHandlingExt.jl
0.026423,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/DiskArrays/RMZbt/src/batchgetindex.jl
0.026013,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/CloudMicrophysics/2oGgm/src/Microphysics1M.jl
0.025874,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/topography/topography.jl
0.025762,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/Operators/spectralelement.jl
