t,signed,gross,form_b,int_prec,int_rho
27550.0,-0.6421751124967239,7.3207434253240615,-0.002235150139313191,-30603.232121819452,1683.4200197828259
27560.0,-0.642205150252851,7.321519021361968,-0.002235403226222843,-30619.86928589809,1683.4202650603982
27570.0,-0.6422351498839067,7.322304784186206,-0.0022357014240697026,-30636.503659037404,1683.4205103787408
27580.0,-0.6422651098212238,7.323111562926229,-0.0022359401336871088,-30653.135243682733,1683.4207557378184
27590.0,-0.6422950579434139,7.323937987129597,-0.0022362080053426325,-30669.764042260955,1683.4210011375962
27600.0,-0.6423249852977362,7.32476449482161,-0.0022364461328834295,-30686.390057180666,1683.4212465780379
27610.0,-0.6423549055639365,7.325591140927602,-0.002236741886008531,-30703.01329083236,1683.4214920591091
27620.0,-0.6423847866932894,7.326417878494501,-0.0022369861835613847,-30719.633745588624,1683.421737580776
27630.0,-0.642414656009372,7.327244730196092,-0.002237232052721083,-30736.25142380425,1683.4219831430023
27640.0,-0.6424445106606373,7.328071691827958,-0.002237490494735539,-30752.866327816526,1683.4222287457544
27650.0,-0.6424743390094401,7.3288987514796,-0.0022377470741048455,-30769.47845994537,1683.422474388998
27660.0,-0.6425041591743386,7.329725964928345,-0.0022380079608410597,-30786.08782249352,1683.4227200726993
27670.0,-0.6425339415357674,7.330553248138422,-0.0022382731549441814,-30802.69441774669,1683.422965796823
27680.0,-0.6425637049874797,7.331380651443681,-0.002238541084807366,-30819.29824797383,1683.4232115613363
27690.0,-0.6425934497220207,7.332208170335713,-0.002238805638626218,-30835.89931542721,1683.4234573662052
27700.0,-0.6426231852209412,7.333035815495464,-0.0022390283993445337,-30852.497622342667,1683.423703211396
27710.0,-0.6426529114371836,7.333863560460743,-0.00223930343054235,-30869.093170939712,1683.4239490968748
27720.0,-0.6426826032469873,7.334691405647538,-0.002239543420728296,-30885.68596342179,1683.42419502261
27730.0,-0.6427122745361842,7.335519396393144,-0.002239804423879832,-30902.276001976395,1683.4244409885669
27740.0,-0.6427419145735281,7.336347491555083,-0.0022400645539164543,-30918.86328877523,1683.424686994712
27750.0,-0.6427715529743889,7.337175707612211,-0.002240328409243375,-30935.44782597439,1683.4249330410141
27760.0,-0.6428011487014554,7.338004017334487,-0.002240583533421159,-30952.02961571456,1683.4251791274392
27770.0,-0.6428307349791698,7.338832434204631,-0.0022408243967220187,-30968.60866012111,1683.4254252539558
27780.0,-0.6428603109570802,7.339660992393423,-0.002241077192593366,-30985.18496130435,1683.4256714205305
27790.0,-0.6428898570812314,7.340489669078409,-0.002241342735942453,-31001.758521359592,1683.425917627131
27800.0,-0.6429193691479821,7.341318465842611,-0.0022415899438783526,-31018.329342367386,1683.4261638737253
27810.0,-0.6429488518572748,7.342147367109921,-0.002241844718810171,-31034.897426393614,1683.426410160282
27820.0,-0.642978351607984,7.342976376015689,-0.002242080867290497,-31051.46277548972,1683.4266564867673
27830.0,-0.6430078228990672,7.343805521859126,-0.002242357761133462,-31068.025391692783,1683.4269028531517
27840.0,-0.6430372773827433,7.344634772773132,-0.0022425951901823282,-31084.585277025733,1683.427149259402
27850.0,-0.6430666644484627,7.345454983427509,-0.002242842223495245,-31101.142433497454,1683.4273957054872
27860.0,-0.6430960555255871,7.346239532224456,-0.002243097813334316,-31117.69686310297,1683.4276421913758
27870.0,-0.6431254369566726,7.347000449734544,-0.002243341878056526,-31134.248567823557,1683.4278887170365
27880.0,-0.6431547766533892,7.347761430409107,-0.0022436058497987688,-31150.797549626925,1683.428135282438
